"aou","SPEC","nObs","Estimate","std.error","z.value","p.value","term","r2","sig"
4880,"AMCR",731,-6.19352084241593e-05,0.00124342037364058,-0.0498103535514868,0.960273515985348,"tmin",0.000663350948982511,"p > 0.05"
4880,"AMCR",731,0.00140416914149079,0.00118174266212919,1.18821904843551,0.234747120932213,"deltaED",0.000663350948982511,"p > 0.05"
4880,"AMCR",731,8.34838895305182e-05,0.00136252526342442,0.0612714433791112,0.95114303294158,"tmax:deltaProp",0.000663350948982511,"p > 0.05"
4880,"AMCR",731,-0.000152263411199737,0.00112976627373919,-0.134774257949647,0.892790359293703,"deltaProp:tmin",0.000663350948982511,"p > 0.05"
7560,"VEER",281,-0.00369378317885745,0.00273516604520317,-1.35047858806798,0.176862517369028,"tmax",0.000810515108023213,"p > 0.05"
7560,"VEER",281,0.00482613752188291,0.00344504157754606,1.40089383923216,0.161245821341844,"deltaProp",0.000810515108023213,"p > 0.05"
7560,"VEER",281,0.0012148484012568,0.00271127346694102,0.448072987129345,0.654100522531176,"tmin",0.000810515108023213,"p > 0.05"
7560,"VEER",281,-0.00828364996547051,0.00289477518986261,-2.86158662492325,0.00421526294313179,"deltaED",0.000810515108023213,"p < 0.05"
7560,"VEER",281,-0.00720778359269882,0.00386498185853273,-1.86489454712088,0.0621961869251517,"tmax:deltaProp",0.000810515108023213,"p > 0.05"
7560,"VEER",281,-0.00175296576491553,0.00206840809976698,-0.847495117193275,0.396719207532147,"deltaProp:tmin",0.000810515108023213,"p > 0.05"
6240,"REVI",661,-0.00345342301891089,0.0016304842738255,-2.11803515946114,0.0341720901278142,"tmax",0.000544209618236424,"p < 0.05"
6240,"REVI",661,0.00326373063034694,0.00147238326582264,2.21663116262291,0.0266483062735292,"deltaProp",0.000544209618236424,"p < 0.05"
6240,"REVI",661,0.00123401555593794,0.0018751629145466,0.658084450350978,0.510483867065681,"tmin",0.000544209618236424,"p > 0.05"
6240,"REVI",661,0.00044380246185643,0.00151862291357077,0.292240066899102,0.770103079089639,"deltaED",0.000544209618236424,"p > 0.05"
6240,"REVI",661,-0.00212372797686056,0.00198527066349293,-1.06974228547962,0.28473532713272,"tmax:deltaProp",0.000544209618236424,"p > 0.05"
6240,"REVI",661,0.000583891787371077,0.00180099510658742,0.324205093748118,0.745782765929412,"deltaProp:tmin",0.000544209618236424,"p > 0.05"
3160,"MODO",709,0.000121340064411427,0.00130576435322139,0.0929264641909354,0.92596198132613,"tmax",0.000224597017904893,"p > 0.05"
3160,"MODO",709,-0.00117666342259776,0.00117638507105968,-1.00023661600689,0.317196013116919,"deltaProp",0.000224597017904893,"p > 0.05"
3160,"MODO",709,0.000648688445087467,0.00154605813540177,0.419575713379558,0.674795433435514,"tmin",0.000224597017904893,"p > 0.05"
3160,"MODO",709,0.00509970399838395,0.00122701446563552,4.15618897837738,3.23600188270046e-05,"deltaED",0.000224597017904893,"p < 0.05"
3160,"MODO",709,-0.002513609209693,0.00116651580892953,-2.15480080977182,0.0311774248637806,"tmax:deltaProp",0.000224597017904893,"p < 0.05"
3160,"MODO",709,0.000962239763470964,0.00138695328551838,0.693779504701431,0.487820497619935,"deltaProp:tmin",0.000224597017904893,"p > 0.05"
6870,"AMRE",326,0.00792121911844432,0.00317537198262888,2.49457989860022,0.0126106332222415,"tmax",0.000849767005533963,"p < 0.05"
6870,"AMRE",326,0.00467801176695232,0.00412429111889944,1.13425838091678,0.256686181501675,"deltaProp",0.000849767005533963,"p > 0.05"
6870,"AMRE",326,-0.00552616037664311,0.00379973018162521,-1.45435599700384,0.145847632918369,"tmin",0.000849767005533963,"p > 0.05"
6870,"AMRE",326,-0.000798367806181161,0.00324769159325389,-0.245826237885251,0.805816745282879,"deltaED",0.000849767005533963,"p > 0.05"
6870,"AMRE",326,-0.0104928420230796,0.00449275242023857,-2.33550417241162,0.0195170981911617,"tmax:deltaProp",0.000849767005533963,"p < 0.05"
6870,"AMRE",326,-0.00321044256342119,0.00518685607955836,-0.618957324856899,0.535944472613381,"deltaProp:tmin",0.000849767005533963,"p > 0.05"
7350,"BCCH",401,-0.00295109000348521,0.00180971976855688,-1.63068893580054,0.102955972368161,"tmax",0.000769975108810828,"p > 0.05"
7350,"BCCH",401,0.00152493900512747,0.00217003331917937,0.702726078742491,0.48222647226074,"deltaProp",0.000769975108810828,"p > 0.05"
7350,"BCCH",401,0.00178428430203186,0.00181939242102434,0.980703382850902,0.326739035196494,"tmin",0.000769975108810828,"p > 0.05"
7350,"BCCH",401,-0.00235601827878664,0.00207205671097448,-1.13704333781415,0.255520169127534,"deltaED",0.000769975108810828,"p > 0.05"
7350,"BCCH",401,-0.00477214645040622,0.0019242006748158,-2.48006692486118,0.0131357725207109,"tmax:deltaProp",0.000769975108810828,"p < 0.05"
7350,"BCCH",401,0.00105518895939155,0.0014006999511126,0.753329760990847,0.451251779123095,"deltaProp:tmin",0.000769975108810828,"p > 0.05"
6190,"CEDW",467,0.000622386695660445,0.00258915010251404,0.240382624034085,0.810033647364718,"tmax",0.00139950653768828,"p > 0.05"
6190,"CEDW",467,0.00121108585978376,0.00292427065270923,0.414149715814347,0.678764465045157,"deltaProp",0.00139950653768828,"p > 0.05"
6190,"CEDW",467,-0.000843693850857985,0.00282750353979536,-0.298388256277496,0.765406851193734,"tmin",0.00139950653768828,"p > 0.05"
6190,"CEDW",467,-0.0037437960222883,0.00278340073313756,-1.34504384428618,0.17861107612647,"deltaED",0.00139950653768828,"p > 0.05"
6190,"CEDW",467,-0.0016446816850438,0.00288895020064957,-0.569300808533841,0.569152018216812,"tmax:deltaProp",0.00139950653768828,"p > 0.05"
6190,"CEDW",467,0.00459328042343581,0.00301543397821144,1.52325683686838,0.127694461339249,"deltaProp:tmin",0.00139950653768828,"p > 0.05"
6750,"NOWA",70,-0.000299173513630432,0.00429541400429191,-0.0696495176789717,0.944472623197766,"tmax",0.00725497739810466,"p > 0.05"
6750,"NOWA",70,0.00787357803676025,0.00568373750555896,1.38528178492753,0.165966321228405,"deltaProp",0.00725497739810466,"p > 0.05"
6750,"NOWA",70,0.000452318364782349,0.00455780670664359,0.0992403570171235,0.920947432729411,"tmin",0.00725497739810466,"p > 0.05"
6750,"NOWA",70,-0.0101777236857142,0.00652583113483615,-1.55960573839914,0.118853079613597,"deltaED",0.00725497739810466,"p > 0.05"
6750,"NOWA",70,-0.00967589393119225,0.0053887304739363,-1.79557949279366,0.0725614197670237,"tmax:deltaProp",0.00725497739810466,"p > 0.05"
6750,"NOWA",70,-0.00106090159331214,0.00700910402296912,-0.151360514815521,0.879691335162141,"deltaProp:tmin",0.00725497739810466,"p > 0.05"
7040,"GRCA",495,0.00301708264755895,0.00175535432530573,1.71878839734164,0.0856529089819729,"tmax",0.000947619789590015,"p > 0.05"
7040,"GRCA",495,0.000434327141965836,0.00172817461821873,0.251321329098969,0.801565686016074,"deltaProp",0.000947619789590015,"p > 0.05"
7040,"GRCA",495,-0.00518971869275396,0.00213032180174819,-2.43611959868935,0.0148457751018098,"tmin",0.000947619789590015,"p < 0.05"
7040,"GRCA",495,5.03453396014682e-05,0.0015837283146716,0.0317891264145945,0.974640218119473,"deltaED",0.000947619789590015,"p > 0.05"
7040,"GRCA",495,0.000569355694701045,0.00214198810589713,0.265807122426845,0.790387757588196,"tmax:deltaProp",0.000947619789590015,"p > 0.05"
7040,"GRCA",495,-0.00136947110405711,0.00204761544254244,-0.668812646947364,0.503614998191049,"deltaProp:tmin",0.000947619789590015,"p > 0.05"
7260,"BRCR",81,0.0021431754174018,0.00179712039200966,1.1925608473037,0.233041407243485,"tmax",0.00278495647133559,"p > 0.05"
7260,"BRCR",81,0.0132013453224879,0.00323127508467819,4.08549101408453,4.39837028680667e-05,"deltaProp",0.00278495647133559,"p < 0.05"
7260,"BRCR",81,0.00391324542507377,0.0031114581920328,1.25768857672394,0.208504405106003,"tmin",0.00278495647133559,"p > 0.05"
7260,"BRCR",81,0.00680092710445134,0.00209371268105777,3.24826188711597,0.00116112346986275,"deltaED",0.00278495647133559,"p < 0.05"
7260,"BRCR",81,-0.00615334018594509,0.00193701738172448,-3.17670881221877,0.00148956513386267,"tmax:deltaProp",0.00278495647133559,"p < 0.05"
7260,"BRCR",81,0.00610095997483055,0.00361368687688681,1.68829236806664,0.0913551195389468,"deltaProp:tmin",0.00278495647133559,"p > 0.05"
3370,"RTHA",308,-0.00241274037027848,0.00182511793664923,-1.32196408891146,0.186180109347129,"tmax",0.00153694091595202,"p > 0.05"
3370,"RTHA",308,-0.00147725161934664,0.00163577646823937,-0.903088929342919,0.366478699077417,"deltaProp",0.00153694091595202,"p > 0.05"
3370,"RTHA",308,0.00138603441497095,0.00174701641188254,0.793372292065299,0.427560949075591,"tmin",0.00153694091595202,"p > 0.05"
3370,"RTHA",308,0.000358043031530831,0.00193463835628077,0.185069747205441,0.853174329920259,"deltaED",0.00153694091595202,"p > 0.05"
3370,"RTHA",308,0.00126512093704154,0.00178523425670543,0.708658223585889,0.478536595547462,"tmax:deltaProp",0.00153694091595202,"p > 0.05"
3370,"RTHA",308,-0.00273394967081057,0.00162067200624593,-1.68692348622928,0.0916180653691656,"deltaProp:tmin",0.00153694091595202,"p > 0.05"
3940,"DOWO",576,0.00139356222937832,0.00191601966574366,0.727321464541147,0.467029052094942,"tmax",0.000895438180794961,"p > 0.05"
3940,"DOWO",576,-0.00274575704287037,0.00145886190850529,-1.88212265113125,0.0598193645547105,"deltaProp",0.000895438180794961,"p > 0.05"
3940,"DOWO",576,0.00342665786024015,0.0020028594397822,1.71088284688254,0.0871027417219674,"tmin",0.000895438180794961,"p > 0.05"
3940,"DOWO",576,-0.00144136990624489,0.00151229826171825,-0.953098963829544,0.34053993108756,"deltaED",0.000895438180794961,"p > 0.05"
3940,"DOWO",576,0.000616708275280308,0.00150537366317276,0.409671226730856,0.68204713980838,"tmax:deltaProp",0.000895438180794961,"p > 0.05"
3940,"DOWO",576,-0.00026805536037053,0.00191210195502801,-0.140188842789297,0.888510787016089,"deltaProp:tmin",0.000895438180794961,"p > 0.05"
7210,"HOWR",430,0.000838835653370548,0.00204794862459919,0.409597996402239,0.682100866936344,"tmax",0.00134253815695384,"p > 0.05"
7210,"HOWR",430,0.00219748050331908,0.00250975384694718,0.875576107191573,0.381260519034994,"deltaProp",0.00134253815695384,"p > 0.05"
7210,"HOWR",430,0.00336432437384579,0.00215222565317273,1.56318384593466,0.118009358602657,"tmin",0.00134253815695384,"p > 0.05"
7210,"HOWR",430,0.000443040873456089,0.00198538370940283,0.223151258549083,0.823417785446994,"deltaED",0.00134253815695384,"p > 0.05"
7210,"HOWR",430,-0.00221129123167914,0.0019483079884314,-1.134980323855,0.256383562613498,"tmax:deltaProp",0.00134253815695384,"p > 0.05"
7210,"HOWR",430,-0.00409363045601696,0.00214343484872793,-1.9098459924949,0.0561530455231225,"deltaProp:tmin",0.00134253815695384,"p > 0.05"
6570,"MAWA",120,0.0029320204623697,0.0041605338725954,0.704722170796957,0.480983151245082,"tmax",0.0030863259322591,"p > 0.05"
6570,"MAWA",120,-0.00010513521452978,0.0063821795682469,-0.01647324607613,0.986856845730461,"deltaProp",0.0030863259322591,"p > 0.05"
6570,"MAWA",120,-0.0170417238698642,0.00533645384809783,-3.19345474634596,0.00140581369982606,"tmin",0.0030863259322591,"p < 0.05"
6570,"MAWA",120,0.000969975075615169,0.00651188226262983,0.148954639610367,0.881589425908557,"deltaED",0.0030863259322591,"p > 0.05"
6570,"MAWA",120,-0.00437317781483926,0.00748106728625836,-0.584566031490206,0.558839553647407,"tmax:deltaProp",0.0030863259322591,"p > 0.05"
6570,"MAWA",120,-0.00217884254760311,0.0076036938563833,-0.286550535668131,0.774456493466166,"deltaProp:tmin",0.0030863259322591,"p > 0.05"
6290,"BHVI",181,-0.00232400611403891,0.00287196909476283,-0.809203037134641,0.4183983682487,"tmax",0.00467156453219852,"p > 0.05"
6290,"BHVI",181,-0.00433793068286896,0.00399374427348135,-1.08618138413945,0.277398751675094,"deltaProp",0.00467156453219852,"p > 0.05"
6290,"BHVI",181,0.00341602363766318,0.00363051078083681,0.940920945805814,0.346745372831599,"tmin",0.00467156453219852,"p > 0.05"
6290,"BHVI",181,0.00534489469133314,0.00370064078491014,1.44431599876639,0.148650107458238,"deltaED",0.00467156453219852,"p > 0.05"
6290,"BHVI",181,0.0012545630067715,0.00403655227908989,0.310800633815737,0.755952187816737,"tmax:deltaProp",0.00467156453219852,"p > 0.05"
6290,"BHVI",181,0.00430249554378937,0.00515735148355011,0.834245165859377,0.404142844441071,"deltaProp:tmin",0.00467156453219852,"p > 0.05"
7270,"WBNU",470,-0.00158031043493284,0.00211015022558668,-0.748908971394904,0.45391207264445,"tmax",0.000411075634375369,"p > 0.05"
7270,"WBNU",470,0.00012060962517662,0.00205228455528324,0.0587684709053294,0.953136521612334,"deltaProp",0.000411075634375369,"p > 0.05"
7270,"WBNU",470,0.00333809110911871,0.00235158659726371,1.41950592549001,0.1557515705692,"tmin",0.000411075634375369,"p > 0.05"
7270,"WBNU",470,-0.00550171392168753,0.00163445377603966,-3.36608719214952,0.000762426045983977,"deltaED",0.000411075634375369,"p < 0.05"
7270,"WBNU",470,0.00121387238335003,0.0018297755766424,0.66339959875159,0.507074662819616,"tmax:deltaProp",0.000411075634375369,"p > 0.05"
7270,"WBNU",470,-0.00502421263653515,0.00234354130184286,-2.14385495684856,0.0320445102675657,"deltaProp:tmin",0.000411075634375369,"p < 0.05"
6830,"YBCH",298,0.00288199388133635,0.00331008033978545,0.870671882702145,0.383933335115252,"tmax",0.00166841378956861,"p > 0.05"
6830,"YBCH",298,-0.0011570913700566,0.0021492903494959,-0.538359728981234,0.590328722994465,"deltaProp",0.00166841378956861,"p > 0.05"
6830,"YBCH",298,-0.000814076581531287,0.00393051795195771,-0.207116871486571,0.835918586232674,"tmin",0.00166841378956861,"p > 0.05"
6830,"YBCH",298,-0.00575492584588416,0.00236916513646514,-2.42909443386064,0.0151365892127251,"deltaED",0.00166841378956861,"p < 0.05"
6830,"YBCH",298,0.00347944546533626,0.00276923266809617,1.25646555647791,0.208947226270994,"tmax:deltaProp",0.00166841378956861,"p > 0.05"
6830,"YBCH",298,-0.00120309750791388,0.00297199535028348,-0.404811369506053,0.685616170874462,"deltaProp:tmin",0.00166841378956861,"p > 0.05"
7510,"BGGN",365,-0.000455689360921603,0.00368013270796988,-0.123824165344565,0.901454497879085,"tmax",0.00340367763866811,"p > 0.05"
7510,"BGGN",365,0.00107037752027505,0.00261917948385485,0.408669022826835,0.682782569744261,"deltaProp",0.00340367763866811,"p > 0.05"
7510,"BGGN",365,-0.00032803458032227,0.00438166105161102,-0.0748653481997793,0.940321847286446,"tmin",0.00340367763866811,"p > 0.05"
7510,"BGGN",365,-0.00411663049996102,0.00270581870579038,-1.52139923164532,0.128159681583732,"deltaED",0.00340367763866811,"p > 0.05"
7510,"BGGN",365,-0.00103446158785315,0.00310672251329384,-0.332975212117152,0.739152994372561,"tmax:deltaProp",0.00340367763866811,"p > 0.05"
7510,"BGGN",365,-0.00169845198232675,0.00337537016721046,-0.503189842354511,0.614830805671741,"deltaProp:tmin",0.00340367763866811,"p > 0.05"
3390,"RSHA",167,0.00841232690326907,0.00387399989905278,2.17148351122207,0.0298946422319917,"tmax",0.00235069106796082,"p < 0.05"
3390,"RSHA",167,0.00401116417090064,0.00222912580837508,1.79943373129962,0.0719500978127461,"deltaProp",0.00235069106796082,"p > 0.05"
3390,"RSHA",167,-0.00246202404344416,0.00415810729430654,-0.59210209578172,0.55378222361042,"tmin",0.00235069106796082,"p > 0.05"
3390,"RSHA",167,0.00482893402787593,0.00285252844341574,1.69286095604836,0.0904819366761953,"deltaED",0.00235069106796082,"p > 0.05"
3390,"RSHA",167,-0.00165034822319449,0.00266232285701989,-0.619890340813821,0.535329985482619,"tmax:deltaProp",0.00235069106796082,"p > 0.05"
3390,"RSHA",167,-8.15566998617018e-05,0.00335481790838065,-0.0243103208844705,0.980605080689659,"deltaProp:tmin",0.00235069106796082,"p > 0.05"
5110,"COGR",615,-3.8915445991238e-05,0.00245668120752223,-0.0158406576612712,0.987361512376426,"tmax",0.000248768358499185,"p > 0.05"
5110,"COGR",615,-0.00225611400578055,0.00204325958334517,-1.1041739503734,0.269517687351216,"deltaProp",0.000248768358499185,"p > 0.05"
5110,"COGR",615,-0.00733276808425932,0.00294276782138168,-2.4917929409791,0.0127100108380216,"tmin",0.000248768358499185,"p < 0.05"
5110,"COGR",615,0.00719179547718396,0.00203325162640329,3.53709072885673,0.000404560663182174,"deltaED",0.000248768358499185,"p < 0.05"
5110,"COGR",615,-0.0024463969181312,0.00268552828877285,-0.910955556997346,0.362318790990559,"tmax:deltaProp",0.000248768358499185,"p > 0.05"
5110,"COGR",615,-0.00294581809941574,0.00281634567105937,-1.04597178169101,0.295574060853151,"deltaProp:tmin",0.000248768358499185,"p > 0.05"
4090,"RBWO",442,-0.00235199094358785,0.00278822143494856,-0.84354524863311,0.398923570524094,"tmax",0.000374549695024151,"p > 0.05"
4090,"RBWO",442,0.000299564280235267,0.00167520486522882,0.17882247506149,0.858077097181179,"deltaProp",0.000374549695024151,"p > 0.05"
4090,"RBWO",442,0.011046517396542,0.00283797546902696,3.89239354501168,9.92600585774106e-05,"tmin",0.000374549695024151,"p < 0.05"
4090,"RBWO",442,0.00172406816573801,0.00182906310441293,0.942596327911486,0.345887418810052,"deltaED",0.000374549695024151,"p > 0.05"
4090,"RBWO",442,0.000397152775482854,0.00235306969139457,0.168780710973111,0.865969131058056,"tmax:deltaProp",0.000374549695024151,"p > 0.05"
4090,"RBWO",442,-0.00278194813118454,0.00225046470151014,-1.23616608130657,0.21639683579992,"deltaProp:tmin",0.000374549695024151,"p > 0.05"
5070,"BAOR",343,0.00103237957658489,0.00278715992960842,0.370405575086584,0.711080320446237,"tmax",0.001241876911248,"p > 0.05"
5070,"BAOR",343,0.00353863252743464,0.00273482784455033,1.29391417982161,0.195695066011047,"deltaProp",0.001241876911248,"p > 0.05"
5070,"BAOR",343,0.0044141961166784,0.00308911840140822,1.4289501220368,0.153018569854861,"tmin",0.001241876911248,"p > 0.05"
5070,"BAOR",343,0.00429065224803121,0.00249282137306299,1.72120324961719,0.0852139483635956,"deltaED",0.001241876911248,"p > 0.05"
5070,"BAOR",343,0.00396138247179256,0.00332778317320101,1.19039680941174,0.233890466500382,"tmax:deltaProp",0.001241876911248,"p > 0.05"
5070,"BAOR",343,0.00224665427074912,0.00386157970625701,0.581796684685497,0.560703637443221,"deltaProp:tmin",0.001241876911248,"p > 0.05"
7310,"TUTI",488,-0.0056468151127461,0.00247601763881036,-2.28060375024598,0.0225719051878921,"tmax",0.00100873061447437,"p < 0.05"
7310,"TUTI",488,-0.00197085714469878,0.00162126079382648,-1.21563239683801,0.22412498722421,"deltaProp",0.00100873061447437,"p > 0.05"
7310,"TUTI",488,0.0001748980301366,0.00254608100952078,0.0686930343074666,0.945233962925259,"tmin",0.00100873061447437,"p > 0.05"
7310,"TUTI",488,-0.000488975949090571,0.00166172235393,-0.294258513122927,0.768560371668586,"deltaED",0.00100873061447437,"p > 0.05"
7310,"TUTI",488,-0.00211288823354333,0.00217842044576909,-0.96991755546867,0.332087588684268,"tmax:deltaProp",0.00100873061447437,"p > 0.05"
7310,"TUTI",488,0.0016612283078352,0.00212519209421555,0.781683835713867,0.434400403580852,"deltaProp:tmin",0.00100873061447437,"p > 0.05"
5870,"EATO",468,0.00384026446646491,0.0029374225909805,1.30735852521072,0.1910909762083,"tmax",0.00102160443923416,"p > 0.05"
5870,"EATO",468,0.002879220465508,0.00192187041114257,1.49813455101599,0.134098295884787,"deltaProp",0.00102160443923416,"p > 0.05"
5870,"EATO",468,-0.00415460714746963,0.00297726162896729,-1.39544577038422,0.16288145719996,"tmin",0.00102160443923416,"p > 0.05"
5870,"EATO",468,-0.000223230725680854,0.00192672275901789,-0.115860325330169,0.907763239674826,"deltaED",0.00102160443923416,"p > 0.05"
5870,"EATO",468,-0.00376439091724996,0.00251272316399971,-1.49813197537363,0.134098964936432,"tmax:deltaProp",0.00102160443923416,"p > 0.05"
5870,"EATO",468,-0.00213886451413909,0.00254088924809383,-0.841777938862808,0.399912262758372,"deltaProp:tmin",0.00102160443923416,"p > 0.05"
6080,"SCTA",373,0.00120789287166528,0.00227996709773685,0.529785220525445,0.596260853486682,"tmax",0.000934048994714165,"p > 0.05"
6080,"SCTA",373,0.00186369432800708,0.00224880221788309,0.828749773184352,0.407246014795406,"deltaProp",0.000934048994714165,"p > 0.05"
6080,"SCTA",373,-0.00293268602769594,0.00250019844357376,-1.1729813028377,0.2408033036228,"tmin",0.000934048994714165,"p > 0.05"
6080,"SCTA",373,0.00292807513522287,0.00166337395685149,1.76032282047103,0.0783530870324456,"deltaED",0.000934048994714165,"p > 0.05"
6080,"SCTA",373,-0.00550710667640885,0.00253064108516789,-2.17617057933899,0.0295425079530505,"tmax:deltaProp",0.000934048994714165,"p < 0.05"
