"ID","COUNT","Red","Green","Blue","Opacity","X2006.Color_Red","X2006.Color_Green","X2006.Color_Blue","X2011.Color_Red","X2011.Color_Green","X2011.Color_Blue","Change.Color_Red","Change.Color_Green","Change.Color_Blue","X2006.Code","X2011.Code","X2006.2011.Code","X2006.Class","X2011.Class","X2006.2011.Class"
132,1133133,226,226,193,255,0.698039215686274,0.67843137254902,0.63921568627451,0.886274509803922,0.886274509803922,0.756862745098039,0.886274509803922,0.886274509803922,0.756862745098039,31,71,3171,"Barren Land","Grassland/Herbaceous","Barren Land to Grassland/Herbaceous"
133,50993,219,216,61,255,0.698039215686274,0.67843137254902,0.63921568627451,0.858823529411765,0.847058823529412,0.235294117647059,0.858823529411765,0.847058823529412,0.235294117647059,31,81,3181,"Barren Land","Pasture/Hay","Barren Land to Pasture/Hay"
134,53043,170,112,40,255,0.698039215686274,0.67843137254902,0.63921568627451,0.666666666666667,0.43921568627451,0.156862745098039,0.666666666666667,0.43921568627451,0.156862745098039,31,82,3182,"Barren Land","Cultivated Crops","Barren Land to Cultivated Crops"
137,0,0,249,0,255,0.407843137254902,0.666666666666667,0.388235294117647,0,0.976470588235294,0,0,0.976470588235294,0,41,1,411,"Deciduous Forest","Unclassified","Deciduous Forest to Unclassified"
138,165904,71,107,160,255,0.407843137254902,0.666666666666667,0.388235294117647,0.27843137254902,0.419607843137255,0.627450980392157,0.27843137254902,0.419607843137255,0.627450980392157,41,11,4111,"Deciduous Forest","Open Water","Deciduous Forest to Open Water"
139,0,209,221,249,255,0.407843137254902,0.666666666666667,0.388235294117647,0.819607843137255,0.866666666666667,0.976470588235294,0.819607843137255,0.866666666666667,0.976470588235294,41,12,4112,"Deciduous Forest","Perennial Ice/Snow","Deciduous Forest to Perennial Ice/Snow"
140,536421,221,201,201,255,0.407843137254902,0.666666666666667,0.388235294117647,0.866666666666667,0.788235294117647,0.788235294117647,0.866666666666667,0.788235294117647,0.788235294117647,41,21,4121,"Deciduous Forest","Developed, Open Space","Deciduous Forest to Developed, Open Space"
141,347847,216,147,130,255,0.407843137254902,0.666666666666667,0.388235294117647,0.847058823529412,0.576470588235294,0.509803921568627,0.847058823529412,0.576470588235294,0.509803921568627,41,22,4122,"Deciduous Forest","Developed, Low Intensity","Deciduous Forest to Developed, Low Intensity"
142,168888,237,0,0,255,0.407843137254902,0.666666666666667,0.388235294117647,0.929411764705882,0,0,0.929411764705882,0,0,41,23,4123,"Deciduous Forest","Developed, Medium Intensity","Deciduous Forest to Developed, Medium Intensity"
143,55497,170,0,0,255,0.407843137254902,0.666666666666667,0.388235294117647,0.666666666666667,0,0,0.666666666666667,0,0,41,24,4124,"Deciduous Forest","Developed, High Intensity","Deciduous Forest to Developed, High Intensity"
144,637424,178,173,163,255,0.407843137254902,0.666666666666667,0.388235294117647,0.698039215686274,0.67843137254902,0.63921568627451,0.698039215686274,0.67843137254902,0.63921568627451,41,31,4131,"Deciduous Forest","Barren Land","Deciduous Forest to Barren Land"
145,970472768,0,0,0,255,0.407843137254902,0.666666666666667,0.388235294117647,0.407843137254902,0.666666666666667,0.388235294117647,0,0,0,41,41,4141,"Deciduous Forest","Deciduous Forest","Deciduous Forest to Deciduous Forest"
146,74057,28,99,48,255,0.407843137254902,0.666666666666667,0.388235294117647,0.109803921568627,0.388235294117647,0.188235294117647,0.109803921568627,0.388235294117647,0.188235294117647,41,42,4142,"Deciduous Forest","Evergreen Forest","Deciduous Forest to Evergreen Forest"
147,24473,181,201,142,255,0.407843137254902,0.666666666666667,0.388235294117647,0.709803921568627,0.788235294117647,0.556862745098039,0.709803921568627,0.788235294117647,0.556862745098039,41,43,4143,"Deciduous Forest","Mixed Forest","Deciduous Forest to Mixed Forest"
148,5525380,204,186,124,255,0.407843137254902,0.666666666666667,0.388235294117647,0.8,0.729411764705882,0.486274509803922,0.8,0.729411764705882,0.486274509803922,41,52,4152,"Deciduous Forest","Shrub/Scrub","Deciduous Forest to Shrub/Scrub"
149,6236763,226,226,193,255,0.407843137254902,0.666666666666667,0.388235294117647,0.886274509803922,0.886274509803922,0.756862745098039,0.886274509803922,0.886274509803922,0.756862745098039,41,71,4171,"Deciduous Forest","Grassland/Herbaceous","Deciduous Forest to Grassland/Herbaceous"
150,443182,219,216,61,255,0.407843137254902,0.666666666666667,0.388235294117647,0.858823529411765,0.847058823529412,0.235294117647059,0.858823529411765,0.847058823529412,0.235294117647059,41,81,4181,"Deciduous Forest","Pasture/Hay","Deciduous Forest to Pasture/Hay"
151,317440,170,112,40,255,0.407843137254902,0.666666666666667,0.388235294117647,0.666666666666667,0.43921568627451,0.156862745098039,0.666666666666667,0.43921568627451,0.156862745098039,41,82,4182,"Deciduous Forest","Cultivated Crops","Deciduous Forest to Cultivated Crops"
152,187634,186,216,234,255,0.407843137254902,0.666666666666667,0.388235294117647,0.729411764705882,0.847058823529412,0.917647058823529,0.729411764705882,0.847058823529412,0.917647058823529,41,90,4190,"Deciduous Forest","Woody Wetlands","Deciduous Forest to Woody Wetlands"
153,81244,112,163,186,255,0.407843137254902,0.666666666666667,0.388235294117647,0.43921568627451,0.63921568627451,0.729411764705882,0.43921568627451,0.63921568627451,0.729411764705882,41,95,4195,"Deciduous Forest","Emergent Herbaceous Wetlands","Deciduous Forest to Emergent Herbaceous Wetlands"
154,0,0,249,0,255,0.109803921568627,0.388235294117647,0.188235294117647,0,0.976470588235294,0,0,0.976470588235294,0,42,1,421,"Evergreen Forest","Unclassified","Evergreen Forest to Unclassified"
155,62153,71,107,160,255,0.109803921568627,0.388235294117647,0.188235294117647,0.27843137254902,0.419607843137255,0.627450980392157,0.27843137254902,0.419607843137255,0.627450980392157,42,11,4211,"Evergreen Forest","Open Water","Evergreen Forest to Open Water"
156,216,209,221,249,255,0.109803921568627,0.388235294117647,0.188235294117647,0.819607843137255,0.866666666666667,0.976470588235294,0.819607843137255,0.866666666666667,0.976470588235294,42,12,4212,"Evergreen Forest","Perennial Ice/Snow","Evergreen Forest to Perennial Ice/Snow"
157,267135,221,201,201,255,0.109803921568627,0.388235294117647,0.188235294117647,0.866666666666667,0.788235294117647,0.788235294117647,0.866666666666667,0.788235294117647,0.788235294117647,42,21,4221,"Evergreen Forest","Developed, Open Space","Evergreen Forest to Developed, Open Space"
158,206886,216,147,130,255,0.109803921568627,0.388235294117647,0.188235294117647,0.847058823529412,0.576470588235294,0.509803921568627,0.847058823529412,0.576470588235294,0.509803921568627,42,22,4222,"Evergreen Forest","Developed, Low Intensity","Evergreen Forest to Developed, Low Intensity"
159,108489,237,0,0,255,0.109803921568627,0.388235294117647,0.188235294117647,0.929411764705882,0,0,0.929411764705882,0,0,42,23,4223,"Evergreen Forest","Developed, Medium Intensity","Evergreen Forest to Developed, Medium Intensity"
160,35537,170,0,0,255,0.109803921568627,0.388235294117647,0.188235294117647,0.666666666666667,0,0,0.666666666666667,0,0,42,24,4224,"Evergreen Forest","Developed, High Intensity","Evergreen Forest to Developed, High Intensity"
161,1003165,178,173,163,255,0.109803921568627,0.388235294117647,0.188235294117647,0.698039215686274,0.67843137254902,0.63921568627451,0.698039215686274,0.67843137254902,0.63921568627451,42,31,4231,"Evergreen Forest","Barren Land","Evergreen Forest to Barren Land"
162,35967,104,170,99,255,0.109803921568627,0.388235294117647,0.188235294117647,0.407843137254902,0.666666666666667,0.388235294117647,0.407843137254902,0.666666666666667,0.388235294117647,42,41,4241,"Evergreen Forest","Deciduous Forest","Evergreen Forest to Deciduous Forest"
163,1015687712,0,0,0,255,0.109803921568627,0.388235294117647,0.188235294117647,0.109803921568627,0.388235294117647,0.188235294117647,0,0,0,42,42,4242,"Evergreen Forest","Evergreen Forest","Evergreen Forest to Evergreen Forest"
164,26233,181,201,142,255,0.109803921568627,0.388235294117647,0.188235294117647,0.709803921568627,0.788235294117647,0.556862745098039,0.709803921568627,0.788235294117647,0.556862745098039,42,43,4243,"Evergreen Forest","Mixed Forest","Evergreen Forest to Mixed Forest"
165,24025495,204,186,124,255,0.109803921568627,0.388235294117647,0.188235294117647,0.8,0.729411764705882,0.486274509803922,0.8,0.729411764705882,0.486274509803922,42,52,4252,"Evergreen Forest","Shrub/Scrub","Evergreen Forest to Shrub/Scrub"
166,18601737,226,226,193,255,0.109803921568627,0.388235294117647,0.188235294117647,0.886274509803922,0.886274509803922,0.756862745098039,0.886274509803922,0.886274509803922,0.756862745098039,42,71,4271,"Evergreen Forest","Grassland/Herbaceous","Evergreen Forest to Grassland/Herbaceous"
167,268164,219,216,61,255,0.109803921568627,0.388235294117647,0.188235294117647,0.858823529411765,0.847058823529412,0.235294117647059,0.858823529411765,0.847058823529412,0.235294117647059,42,81,4281,"Evergreen Forest","Pasture/Hay","Evergreen Forest to Pasture/Hay"
168,122391,170,112,40,255,0.109803921568627,0.388235294117647,0.188235294117647,0.666666666666667,0.43921568627451,0.156862745098039,0.666666666666667,0.43921568627451,0.156862745098039,42,82,4282,"Evergreen Forest","Cultivated Crops","Evergreen Forest to Cultivated Crops"
169,196561,186,216,234,255,0.109803921568627,0.388235294117647,0.188235294117647,0.729411764705882,0.847058823529412,0.917647058823529,0.729411764705882,0.847058823529412,0.917647058823529,42,90,4290,"Evergreen Forest","Woody Wetlands","Evergreen Forest to Woody Wetlands"
170,94668,112,163,186,255,0.109803921568627,0.388235294117647,0.188235294117647,0.43921568627451,0.63921568627451,0.729411764705882,0.43921568627451,0.63921568627451,0.729411764705882,42,95,4295,"Evergreen Forest","Emergent Herbaceous Wetlands","Evergreen Forest to Emergent Herbaceous Wetlands"
171,0,0,249,0,255,0.709803921568627,0.788235294117647,0.556862745098039,0,0.976470588235294,0,0,0.976470588235294,0,43,1,431,"Mixed Forest","Unclassified","Mixed Forest to Unclassified"
172,15994,71,107,160,255,0.709803921568627,0.788235294117647,0.556862745098039,0.27843137254902,0.419607843137255,0.627450980392157,0.27843137254902,0.419607843137255,0.627450980392157,43,11,4311,"Mixed Forest","Open Water","Mixed Forest to Open Water"
173,0,209,221,249,255,0.709803921568627,0.788235294117647,0.556862745098039,0.819607843137255,0.866666666666667,0.976470588235294,0.819607843137255,0.866666666666667,0.976470588235294,43,12,4312,"Mixed Forest","Perennial Ice/Snow","Mixed Forest to Perennial Ice/Snow"
174,91094,221,201,201,255,0.709803921568627,0.788235294117647,0.556862745098039,0.866666666666667,0.788235294117647,0.788235294117647,0.866666666666667,0.788235294117647,0.788235294117647,43,21,4321,"Mixed Forest","Developed, Open Space","Mixed Forest to Developed, Open Space"
175,63015,216,147,130,255,0.709803921568627,0.788235294117647,0.556862745098039,0.847058823529412,0.576470588235294,0.509803921568627,0.847058823529412,0.576470588235294,0.509803921568627,43,22,4322,"Mixed Forest","Developed, Low Intensity","Mixed Forest to Developed, Low Intensity"
176,29690,237,0,0,255,0.709803921568627,0.788235294117647,0.556862745098039,0.929411764705882,0,0,0.929411764705882,0,0,43,23,4323,"Mixed Forest","Developed, Medium Intensity","Mixed Forest to Developed, Medium Intensity"
177,9096,170,0,0,255,0.709803921568627,0.788235294117647,0.556862745098039,0.666666666666667,0,0,0.666666666666667,0,0,43,24,4324,"Mixed Forest","Developed, High Intensity","Mixed Forest to Developed, High Intensity"
178,144643,178,173,163,255,0.709803921568627,0.788235294117647,0.556862745098039,0.698039215686274,0.67843137254902,0.63921568627451,0.698039215686274,0.67843137254902,0.63921568627451,43,31,4331,"Mixed Forest","Barren Land","Mixed Forest to Barren Land"
179,24026,104,170,99,255,0.709803921568627,0.788235294117647,0.556862745098039,0.407843137254902,0.666666666666667,0.388235294117647,0.407843137254902,0.666666666666667,0.388235294117647,43,41,4341,"Mixed Forest","Deciduous Forest","Mixed Forest to Deciduous Forest"
180,41707,28,99,48,255,0.709803921568627,0.788235294117647,0.556862745098039,0.109803921568627,0.388235294117647,0.188235294117647,0.109803921568627,0.388235294117647,0.188235294117647,43,42,4342,"Mixed Forest","Evergreen Forest","Mixed Forest to Evergreen Forest"
181,179041284,0,0,0,255,0.709803921568627,0.788235294117647,0.556862745098039,0.709803921568627,0.788235294117647,0.556862745098039,0,0,0,43,43,4343,"Mixed Forest","Mixed Forest","Mixed Forest to Mixed Forest"
182,3467392,204,186,124,255,0.709803921568627,0.788235294117647,0.556862745098039,0.8,0.729411764705882,0.486274509803922,0.8,0.729411764705882,0.486274509803922,43,52,4352,"Mixed Forest","Shrub/Scrub","Mixed Forest to Shrub/Scrub"
183,2694524,226,226,193,255,0.709803921568627,0.788235294117647,0.556862745098039,0.886274509803922,0.886274509803922,0.756862745098039,0.886274509803922,0.886274509803922,0.756862745098039,43,71,4371,"Mixed Forest","Grassland/Herbaceous","Mixed Forest to Grassland/Herbaceous"
184,83552,219,216,61,255,0.709803921568627,0.788235294117647,0.556862745098039,0.858823529411765,0.847058823529412,0.235294117647059,0.858823529411765,0.847058823529412,0.235294117647059,43,81,4381,"Mixed Forest","Pasture/Hay","Mixed Forest to Pasture/Hay"
185,29266,170,112,40,255,0.709803921568627,0.788235294117647,0.556862745098039,0.666666666666667,0.43921568627451,0.156862745098039,0.666666666666667,0.43921568627451,0.156862745098039,43,82,4382,"Mixed Forest","Cultivated Crops","Mixed Forest to Cultivated Crops"
186,127527,186,216,234,255,0.709803921568627,0.788235294117647,0.556862745098039,0.729411764705882,0.847058823529412,0.917647058823529,0.729411764705882,0.847058823529412,0.917647058823529,43,90,4390,"Mixed Forest","Woody Wetlands","Mixed Forest to Woody Wetlands"
187,44196,112,163,186,255,0.709803921568627,0.788235294117647,0.556862745098039,0.43921568627451,0.63921568627451,0.729411764705882,0.43921568627451,0.63921568627451,0.729411764705882,43,95,4395,"Mixed Forest","Emergent Herbaceous Wetlands","Mixed Forest to Emergent Herbaceous Wetlands"
188,0,0,249,0,255,0.8,0.729411764705882,0.486274509803922,0,0.976470588235294,0,0,0.976470588235294,0,52,1,521,"Shrub/Scrub","Unclassified","Shrub/Scrub to Unclassified"
189,317692,71,107,160,255,0.8,0.729411764705882,0.486274509803922,0.27843137254902,0.419607843137255,0.627450980392157,0.27843137254902,0.419607843137255,0.627450980392157,52,11,5211,"Shrub/Scrub","Open Water","Shrub/Scrub to Open Water"
190,14,209,221,249,255,0.8,0.729411764705882,0.486274509803922,0.819607843137255,0.866666666666667,0.976470588235294,0.819607843137255,0.866666666666667,0.976470588235294,52,12,5212,"Shrub/Scrub","Perennial Ice/Snow","Shrub/Scrub to Perennial Ice/Snow"
191,392488,221,201,201,255,0.8,0.729411764705882,0.486274509803922,0.866666666666667,0.788235294117647,0.788235294117647,0.866666666666667,0.788235294117647,0.788235294117647,52,21,5221,"Shrub/Scrub","Developed, Open Space","Shrub/Scrub to Developed, Open Space"
192,351403,216,147,130,255,0.8,0.729411764705882,0.486274509803922,0.847058823529412,0.576470588235294,0.509803921568627,0.847058823529412,0.576470588235294,0.509803921568627,52,22,5222,"Shrub/Scrub","Developed, Low Intensity","Shrub/Scrub to Developed, Low Intensity"
193,204881,237,0,0,255,0.8,0.729411764705882,0.486274509803922,0.929411764705882,0,0,0.929411764705882,0,0,52,23,5223,"Shrub/Scrub","Developed, Medium Intensity","Shrub/Scrub to Developed, Medium Intensity"
194,53575,170,0,0,255,0.8,0.729411764705882,0.486274509803922,0.666666666666667,0,0,0.666666666666667,0,0,52,24,5224,"Shrub/Scrub","Developed, High Intensity","Shrub/Scrub to Developed, High Intensity"
195,762935,178,173,163,255,0.8,0.729411764705882,0.486274509803922,0.698039215686274,0.67843137254902,0.63921568627451,0.698039215686274,0.67843137254902,0.63921568627451,52,31,5231,"Shrub/Scrub","Barren Land","Shrub/Scrub to Barren Land"
196,2053923,104,170,99,255,0.8,0.729411764705882,0.486274509803922,0.407843137254902,0.666666666666667,0.388235294117647,0.407843137254902,0.666666666666667,0.388235294117647,52,41,5241,"Shrub/Scrub","Deciduous Forest","Shrub/Scrub to Deciduous Forest"
197,16579151,28,99,48,255,0.8,0.729411764705882,0.486274509803922,0.109803921568627,0.388235294117647,0.188235294117647,0.109803921568627,0.388235294117647,0.188235294117647,52,42,5242,"Shrub/Scrub","Evergreen Forest","Shrub/Scrub to Evergreen Forest"
198,518405,181,201,142,255,0.8,0.729411764705882,0.486274509803922,0.709803921568627,0.788235294117647,0.556862745098039,0.709803921568627,0.788235294117647,0.556862745098039,52,43,5243,"Shrub/Scrub","Mixed Forest","Shrub/Scrub to Mixed Forest"
199,1888351893,0,0,0,255,0.8,0.729411764705882,0.486274509803922,0.8,0.729411764705882,0.486274509803922,0,0,0,52,52,5252,"Shrub/Scrub","Shrub/Scrub","Shrub/Scrub to Shrub/Scrub"
200,9179896,226,226,193,255,0.8,0.729411764705882,0.486274509803922,0.886274509803922,0.886274509803922,0.756862745098039,0.886274509803922,0.886274509803922,0.756862745098039,52,71,5271,"Shrub/Scrub","Grassland/Herbaceous","Shrub/Scrub to Grassland/Herbaceous"
201,710939,219,216,61,255,0.8,0.729411764705882,0.486274509803922,0.858823529411765,0.847058823529412,0.235294117647059,0.858823529411765,0.847058823529412,0.235294117647059,52,81,5281,"Shrub/Scrub","Pasture/Hay","Shrub/Scrub to Pasture/Hay"
202,1052464,170,112,40,255,0.8,0.729411764705882,0.486274509803922,0.666666666666667,0.43921568627451,0.156862745098039,0.666666666666667,0.43921568627451,0.156862745098039,52,82,5282,"Shrub/Scrub","Cultivated Crops","Shrub/Scrub to Cultivated Crops"
203,89680,186,216,234,255,0.8,0.729411764705882,0.486274509803922,0.729411764705882,0.847058823529412,0.917647058823529,0.729411764705882,0.847058823529412,0.917647058823529,52,90,5290,"Shrub/Scrub","Woody Wetlands","Shrub/Scrub to Woody Wetlands"
204,123847,112,163,186,255,0.8,0.729411764705882,0.486274509803922,0.43921568627451,0.63921568627451,0.729411764705882,0.43921568627451,0.63921568627451,0.729411764705882,52,95,5295,"Shrub/Scrub","Emergent Herbaceous Wetlands","Shrub/Scrub to Emergent Herbaceous Wetlands"
205,0,0,249,0,255,0.886274509803922,0.886274509803922,0.756862745098039,0,0.976470588235294,0,0,0.976470588235294,0,71,1,711,"Grassland/Herbaceous","Unclassified","Grassland/Herbaceous to Unclassified"
206,1233692,71,107,160,255,0.886274509803922,0.886274509803922,0.756862745098039,0.27843137254902,0.419607843137255,0.627450980392157,0.27843137254902,0.419607843137255,0.627450980392157,71,11,7111,"Grassland/Herbaceous","Open Water","Grassland/Herbaceous to Open Water"
207,19,209,221,249,255,0.886274509803922,0.886274509803922,0.756862745098039,0.819607843137255,0.866666666666667,0.976470588235294,0.819607843137255,0.866666666666667,0.976470588235294,71,12,7112,"Grassland/Herbaceous","Perennial Ice/Snow","Grassland/Herbaceous to Perennial Ice/Snow"
208,402884,221,201,201,255,0.886274509803922,0.886274509803922,0.756862745098039,0.866666666666667,0.788235294117647,0.788235294117647,0.866666666666667,0.788235294117647,0.788235294117647,71,21,7121,"Grassland/Herbaceous","Developed, Open Space","Grassland/Herbaceous to Developed, Open Space"
209,365142,216,147,130,255,0.886274509803922,0.886274509803922,0.756862745098039,0.847058823529412,0.576470588235294,0.509803921568627,0.847058823529412,0.576470588235294,0.509803921568627,71,22,7122,"Grassland/Herbaceous","Developed, Low Intensity","Grassland/Herbaceous to Developed, Low Intensity"
210,249017,237,0,0,255,0.886274509803922,0.886274509803922,0.756862745098039,0.929411764705882,0,0,0.929411764705882,0,0,71,23,7123,"Grassland/Herbaceous","Developed, Medium Intensity","Grassland/Herbaceous to Developed, Medium Intensity"
211,78126,170,0,0,255,0.886274509803922,0.886274509803922,0.756862745098039,0.666666666666667,0,0,0.666666666666667,0,0,71,24,7124,"Grassland/Herbaceous","Developed, High Intensity","Grassland/Herbaceous to Developed, High Intensity"
212,650047,178,173,163,255,0.886274509803922,0.886274509803922,0.756862745098039,0.698039215686274,0.67843137254902,0.63921568627451,0.698039215686274,0.67843137254902,0.63921568627451,71,31,7131,"Grassland/Herbaceous","Barren Land","Grassland/Herbaceous to Barren Land"
213,771003,104,170,99,255,0.886274509803922,0.886274509803922,0.756862745098039,0.407843137254902,0.666666666666667,0.388235294117647,0.407843137254902,0.666666666666667,0.388235294117647,71,41,7141,"Grassland/Herbaceous","Deciduous Forest","Grassland/Herbaceous to Deciduous Forest"
214,4169844,28,99,48,255,0.886274509803922,0.886274509803922,0.756862745098039,0.109803921568627,0.388235294117647,0.188235294117647,0.109803921568627,0.388235294117647,0.188235294117647,71,42,7142,"Grassland/Herbaceous","Evergreen Forest","Grassland/Herbaceous to Evergreen Forest"
215,190480,181,201,142,255,0.886274509803922,0.886274509803922,0.756862745098039,0.709803921568627,0.788235294117647,0.556862745098039,0.709803921568627,0.788235294117647,0.556862745098039,71,43,7143,"Grassland/Herbaceous","Mixed Forest","Grassland/Herbaceous to Mixed Forest"
216,15775309,204,186,124,255,0.886274509803922,0.886274509803922,0.756862745098039,0.8,0.729411764705882,0.486274509803922,0.8,0.729411764705882,0.486274509803922,71,52,7152,"Grassland/Herbaceous","Shrub/Scrub","Grassland/Herbaceous to Shrub/Scrub"
217,1267581344,0,0,0,255,0.886274509803922,0.886274509803922,0.756862745098039,0.886274509803922,0.886274509803922,0.756862745098039,0,0,0,71,71,7171,"Grassland/Herbaceous","Grassland/Herbaceous","Grassland/Herbaceous to Grassland/Herbaceous"
218,391029,219,216,61,255,0.886274509803922,0.886274509803922,0.756862745098039,0.858823529411765,0.847058823529412,0.235294117647059,0.858823529411765,0.847058823529412,0.235294117647059,71,81,7181,"Grassland/Herbaceous","Pasture/Hay","Grassland/Herbaceous to Pasture/Hay"
219,3639212,170,112,40,255,0.886274509803922,0.886274509803922,0.756862745098039,0.666666666666667,0.43921568627451,0.156862745098039,0.666666666666667,0.43921568627451,0.156862745098039,71,82,7182,"Grassland/Herbaceous","Cultivated Crops","Grassland/Herbaceous to Cultivated Crops"
220,73560,186,216,234,255,0.886274509803922,0.886274509803922,0.756862745098039,0.729411764705882,0.847058823529412,0.917647058823529,0.729411764705882,0.847058823529412,0.917647058823529,71,90,7190,"Grassland/Herbaceous","Woody Wetlands","Grassland/Herbaceous to Woody Wetlands"
221,273793,112,163,186,255,0.886274509803922,0.886274509803922,0.756862745098039,0.43921568627451,0.63921568627451,0.729411764705882,0.43921568627451,0.63921568627451,0.729411764705882,71,95,7195,"Grassland/Herbaceous","Emergent Herbaceous Wetlands","Grassland/Herbaceous to Emergent Herbaceous Wetlands"
222,0,0,249,0,255,0.858823529411765,0.847058823529412,0.235294117647059,0,0.976470588235294,0,0,0.976470588235294,0,81,1,811,"Pasture/Hay","Unclassified","Pasture/Hay to Unclassified"
223,301568,71,107,160,255,0.858823529411765,0.847058823529412,0.235294117647059,0.27843137254902,0.419607843137255,0.627450980392157,0.27843137254902,0.419607843137255,0.627450980392157,81,11,8111,"Pasture/Hay","Open Water","Pasture/Hay to Open Water"
224,0,209,221,249,255,0.858823529411765,0.847058823529412,0.235294117647059,0.819607843137255,0.866666666666667,0.976470588235294,0.819607843137255,0.866666666666667,0.976470588235294,81,12,8112,"Pasture/Hay","Perennial Ice/Snow","Pasture/Hay to Perennial Ice/Snow"
225,642860,221,201,201,255,0.858823529411765,0.847058823529412,0.235294117647059,0.866666666666667,0.788235294117647,0.788235294117647,0.866666666666667,0.788235294117647,0.788235294117647,81,21,8121,"Pasture/Hay","Developed, Open Space","Pasture/Hay to Developed, Open Space"
226,478338,216,147,130,255,0.858823529411765,0.847058823529412,0.235294117647059,0.847058823529412,0.576470588235294,0.509803921568627,0.847058823529412,0.576470588235294,0.509803921568627,81,22,8122,"Pasture/Hay","Developed, Low Intensity","Pasture/Hay to Developed, Low Intensity"
227,275922,237,0,0,255,0.858823529411765,0.847058823529412,0.235294117647059,0.929411764705882,0,0,0.929411764705882,0,0,81,23,8123,"Pasture/Hay","Developed, Medium Intensity","Pasture/Hay to Developed, Medium Intensity"
228,92569,170,0,0,255,0.858823529411765,0.847058823529412,0.235294117647059,0.666666666666667,0,0,0.666666666666667,0,0,81,24,8124,"Pasture/Hay","Developed, High Intensity","Pasture/Hay to Developed, High Intensity"
229,272190,178,173,163,255,0.858823529411765,0.847058823529412,0.235294117647059,0.698039215686274,0.67843137254902,0.63921568627451,0.698039215686274,0.67843137254902,0.63921568627451,81,31,8131,"Pasture/Hay","Barren Land","Pasture/Hay to Barren Land"
230,104993,104,170,99,255,0.858823529411765,0.847058823529412,0.235294117647059,0.407843137254902,0.666666666666667,0.388235294117647,0.407843137254902,0.666666666666667,0.388235294117647,81,41,8141,"Pasture/Hay","Deciduous Forest","Pasture/Hay to Deciduous Forest"
231,714438,28,99,48,255,0.858823529411765,0.847058823529412,0.235294117647059,0.109803921568627,0.388235294117647,0.188235294117647,0.109803921568627,0.388235294117647,0.188235294117647,81,42,8142,"Pasture/Hay","Evergreen Forest","Pasture/Hay to Evergreen Forest"
232,25397,181,201,142,255,0.858823529411765,0.847058823529412,0.235294117647059,0.709803921568627,0.788235294117647,0.556862745098039,0.709803921568627,0.788235294117647,0.556862745098039,81,43,8143,"Pasture/Hay","Mixed Forest","Pasture/Hay to Mixed Forest"
233,1101188,204,186,124,255,0.858823529411765,0.847058823529412,0.235294117647059,0.8,0.729411764705882,0.486274509803922,0.8,0.729411764705882,0.486274509803922,81,52,8152,"Pasture/Hay","Shrub/Scrub","Pasture/Hay to Shrub/Scrub"
234,422399,226,226,193,255,0.858823529411765,0.847058823529412,0.235294117647059,0.886274509803922,0.886274509803922,0.756862745098039,0.886274509803922,0.886274509803922,0.756862745098039,81,71,8171,"Pasture/Hay","Grassland/Herbaceous","Pasture/Hay to Grassland/Herbaceous"
235,594788737,0,0,0,255,0.858823529411765,0.847058823529412,0.235294117647059,0.858823529411765,0.847058823529412,0.235294117647059,0,0,0,81,81,8181,"Pasture/Hay","Pasture/Hay","Pasture/Hay to Pasture/Hay"
236,1478502,170,112,40,255,0.858823529411765,0.847058823529412,0.235294117647059,0.666666666666667,0.43921568627451,0.156862745098039,0.666666666666667,0.43921568627451,0.156862745098039,81,82,8182,"Pasture/Hay","Cultivated Crops","Pasture/Hay to Cultivated Crops"
237,87259,186,216,234,255,0.858823529411765,0.847058823529412,0.235294117647059,0.729411764705882,0.847058823529412,0.917647058823529,0.729411764705882,0.847058823529412,0.917647058823529,81,90,8190,"Pasture/Hay","Woody Wetlands","Pasture/Hay to Woody Wetlands"
238,175144,112,163,186,255,0.858823529411765,0.847058823529412,0.235294117647059,0.43921568627451,0.63921568627451,0.729411764705882,0.43921568627451,0.63921568627451,0.729411764705882,81,95,8195,"Pasture/Hay","Emergent Herbaceous Wetlands","Pasture/Hay to Emergent Herbaceous Wetlands"
239,0,0,249,0,255,0.666666666666667,0.43921568627451,0.156862745098039,0,0.976470588235294,0,0,0.976470588235294,0,82,1,821,"Cultivated Crops","Unclassified","Cultivated Crops to Unclassified"
240,786824,71,107,160,255,0.666666666666667,0.43921568627451,0.156862745098039,0.27843137254902,0.419607843137255,0.627450980392157,0.27843137254902,0.419607843137255,0.627450980392157,82,11,8211,"Cultivated Crops","Open Water","Cultivated Crops to Open Water"
241,0,209,221,249,255,0.666666666666667,0.43921568627451,0.156862745098039,0.819607843137255,0.866666666666667,0.976470588235294,0.819607843137255,0.866666666666667,0.976470588235294,82,12,8212,"Cultivated Crops","Perennial Ice/Snow","Cultivated Crops to Perennial Ice/Snow"
242,704655,221,201,201,255,0.666666666666667,0.43921568627451,0.156862745098039,0.866666666666667,0.788235294117647,0.788235294117647,0.866666666666667,0.788235294117647,0.788235294117647,82,21,8221,"Cultivated Crops","Developed, Open Space","Cultivated Crops to Developed, Open Space"
243,622284,216,147,130,255,0.666666666666667,0.43921568627451,0.156862745098039,0.847058823529412,0.576470588235294,0.509803921568627,0.847058823529412,0.576470588235294,0.509803921568627,82,22,8222,"Cultivated Crops","Developed, Low Intensity","Cultivated Crops to Developed, Low Intensity"
